OTUid	DB04	DB05	DB06	DB07	DB08	DB09	DB10	DB14	DB15	DB16	DB20	DB21	DB22	DB26	DB27	DB28	DB32	DB33	DB34	DB38	DB39	DB40	DB44	DB45	DB46	DB50	DB51	DB52	DB57	DB58	DB59	DB63	DB64	DB65	DP01	DP02	DP03	DP09	DP10	DP11	DP15	DP16	DP17	DP21	DP22	DP23	DP28	DP29	DP30	DP36	DP37	DP38	DP42	DP43	DP44	DP48	DP49	DP50	DP55	DP56	DP57	DP62	DP63	DP64	DS01	DS05	DS06	DS07	DS10	DS14	DS15	DS16	DS20	DS22	DS23	DS25	DS26	DS27	DS28	DS31	DS32	DS34	DS37	DS38	DS39	DS47	DS48	DS50	DS52	DS54	DS55	DS58	DS60	DS61	size	Accession_nr	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_hypothesis	pident	qcovs	evalue	bitscore	length	mismatch	gapopen	qstart	qend	sstart	send	taxonomy	Guild
OTU0534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	36	FJ237091	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	Ceratobasidiaceae_sp	SH1554661.08FU	99.422	92	1.04E-84	315	173	1	0	17	189	1	173	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp	Pathotroph-Saprotroph-Symbiotroph
OTU0927	1	1	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	39	HM141044	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	Ceratobasidiaceae_sp	SH1178951.08FU	92.973	100	3.71E-69	263	185	5	5	1	184	58	235	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp	Pathotroph-Saprotroph-Symbiotroph
OTU1628	0	1	3	3	3	9	0	0	0	0	0	0	0	17	8	1	0	1	0	0	1	0	1	0	0	41	77	25	6	0	12	3	0	3	0	3	0	0	12	0	1	0	0	0	1	5	0	0	0	3	0	0	0	0	4	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	2	0	1	8	0	12	2	0	5	3	0	1	4	0	1	1	0	4	10	0	2	3	1	310	KF617737	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	Ceratobasidiaceae_sp	SH1176660.08FU	94.527	100	1.86E-82	307	201	7	2	1	200	46	243	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp	Pathotroph-Saprotroph-Symbiotroph
OTU0314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	DQ279067	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	Waitea_sp	SH1609925.08FU	100	100	5.11E-103	375	203	0	0	1	203	17	219	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Waitea;s__Waitea_sp	Pathotroph-Saprotroph-Symbiotroph
OTU2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	60	MH456956	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_alpina	SH1546110.08FU	99.517	100	1.45E-103	377	207	1	0	1	207	51	257	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__Clavulina_alpina	Ectomycorrhiza
OTU2376	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	MK614842	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	unidentified	Clavulinaceae_sp	SH1546076.08FU	100	100	2.44E-106	387	209	0	0	1	209	12	220	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__unidentified;s__Clavulinaceae_sp	Ectomycorrhiza
OTU2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	UDB025922	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	Tulasnella_sp	SH1507659.08FU	97.661	100	1.52E-77	291	171	0	1	1	167	14	184	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella;s__Tulasnella_sp	Ectomycorrhiza
OTU1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	HQ211660	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	Cantharellales_sp	SH1640921.08FU	91.758	100	2.79E-65	250	182	11	4	1	179	69	249	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__Cantharellales_sp	Unassigned
OTU0316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	DQ309120	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	Cantharellales_sp	SH1506098.08FU	99.415	100	1.20E-83	311	171	1	0	1	171	47	217	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__Cantharellales_sp	Unassigned
OTU0828	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	GU446633	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	Cantharellales_sp	SH1554563.08FU	100	100	3.82E-99	363	196	0	0	1	196	10	205	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__Cantharellales_sp	Unassigned
OTU0156	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	18	10	0	59	AM902055	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	Cantharellales_sp	SH1538506.08FU	99.405	98	5.57E-82	305	168	1	0	1	168	224	391	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__unidentified;g__unidentified;s__Cantharellales_sp	Unassigned
OTU0200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	AY487967	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Nidulariopsis	Nidulariopsis_iowensis	SH1517671.08FU	100	100	1.21E-114	414	224	0	0	1	224	46	269	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Nidulariopsis;s__Nidulariopsis_iowensis	Saprotroph
OTU1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	KM374457	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	unidentified	Geastraceae_sp	SH1241280.08FU	90.732	92	9.83E-71	268	205	14	5	19	221	1	202	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__unidentified;s__Geastraceae_sp	Saprotroph
OTU1739	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	KM374457	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	unidentified	Geastraceae_sp	SH1241280.08FU	97.525	92	4.39E-94	346	202	5	0	19	220	1	202	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__unidentified;s__Geastraceae_sp	Saprotroph
OTU0295	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	DQ093749	Fungi	Basidiomycota	Agaricomycetes	Geastrales	unidentified	unidentified	Geastrales_sp	SH1517674.08FU	96.135	100	6.86E-92	339	207	8	0	1	207	31	237	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__unidentified;g__unidentified;s__Geastrales_sp	Unassigned
OTU0129	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	47	AM260794	Fungi	Basidiomycota	Agaricomycetes	GS29	unidentified	unidentified	GS29_sp	SH1529977.08FU	83.636	91	3.77E-34	147	165	18	7	17	179	87	244	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__GS29;f__unidentified;g__unidentified;s__GS29_sp	Unassigned
OTU0703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FR686572	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus	Phellinus_pomaceus	SH1639856.08FU	100	100	1.26E-119	431	233	0	0	1	233	23	255	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Phellinus;s__Phellinus_pomaceus	Saprotroph
OTU2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	MF319080	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella_fibula	SH1555448.08FU	100	100	5.77E-118	425	230	0	0	1	230	27	256	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	Saprotroph
OTU1398	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	KC595923	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Fomitopsis	Fomitopsis_rosea	SH1519483.08FU	100	100	8.73E-106	385	208	0	0	1	208	59	266	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Fomitopsis;s__Fomitopsis_rosea	Saprotroph
OTU0861	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	HF675347	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Scopuloides	Scopuloides_hydnoides	SH1544535.08FU	100	100	3.82E-99	363	196	0	0	1	196	43	238	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Scopuloides;s__Scopuloides_hydnoides	Saprotroph
OTU2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	MF319060	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Cotylidia	Cotylidia_carpatica	SH1574338.08FU	96.507	97	5.98E-103	375	229	4	4	1	227	64	290	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Podoscyphaceae;g__Cotylidia;s__Cotylidia_carpatica	Saprotroph
OTU0391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	EF434050	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	Polyporales_sp	SH1506799.08FU	100	100	9.20E-85	315	170	0	0	1	170	47	216	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp	Unassigned
OTU1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	KC965285	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	Polyporales_sp	SH1558039.08FU	100	100	1.75E-97	357	193	0	0	1	193	47	239	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp	Unassigned
OTU1704	0	56	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	1	0	0	3	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	89	KJ188614	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	Polyporales_sp	SH1548624.08FU	100	100	2.57E-85	316	171	0	0	1	171	47	217	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp	Unassigned
OTU1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	KR025580	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_aurantiacus	SH1519150.08FU	100	100	1.49E-108	394	213	0	0	1	213	60	272	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_aurantiacus	Ectomycorrhiza
OTU1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	KR090937	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_nanus	SH1519136.08FU	100	100	9.46E-116	418	226	0	0	1	226	38	263	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_nanus	Ectomycorrhiza
OTU2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	MF955008	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_sp	SH1519117.08FU	100	100	9.46E-116	418	226	0	0	1	226	6	231	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_sp	Ectomycorrhiza
OTU0929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	HM189828	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_tabidus	SH1519112.08FU	100	100	1.12E-104	381	206	0	0	1	206	24	229	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_tabidus	Ectomycorrhiza
OTU2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	MK028870	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_aeruginea	SH1567121.08FU	100	100	1.91E-107	390	211	0	0	1	211	41	251	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_aeruginea	Ectomycorrhiza
OTU1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	KX095031	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_bicolor	SH1509012.08FU	100	100	1.37E-98	361	195	0	0	1	195	71	265	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_bicolor	Ectomycorrhiza
OTU2551	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	UDB037045	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_claroflava	SH1538871.08FU	100	100	2.23E-96	353	191	0	0	1	191	18	208	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_claroflava	Ectomycorrhiza
OTU1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	KR364094	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_gracillima	SH1509027.08FU	100	100	1.37E-98	361	195	0	0	1	195	60	254	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_gracillima	Ectomycorrhiza
OTU1286	0	0	1	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	50	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	4	0	0	0	0	4	1	0	0	0	0	0	2	0	8	9	0	0	0	0	101	JQ888198	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_odorata	SH1509014.08FU	100	100	7.98E-96	351	190	0	0	1	190	37	226	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_odorata	Ectomycorrhiza
OTU1847	0	0	0	1	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	KP889862	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_sp	SH1524315.08FU	100	100	2.75E-69	263	142	0	0	1	142	69	210	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	Ectomycorrhiza
OTU0425	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	2	1	0	0	0	0	0	1	0	1	4	0	0	0	0	24	EU057100	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_sp	SH1509066.08FU	96.907	100	1.76E-87	324	194	4	2	1	192	27	220	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	Ectomycorrhiza
OTU1999	0	0	0	1	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6	0	38	KX579818	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_sp	SH1509018.08FU	98.02	100	3.08E-95	350	202	3	1	1	202	59	259	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	Ectomycorrhiza
